Country,State,URL
Mexico,Sinaloa,http://biblioteca.diputados.gob.mx/janium/bv/cedrssa/lix/pesacu_invmex.pdf
Peru,Ica,http://bibliotecafarmaceutica.com/Fitoica/2006/Num%203/2006_Num_3.pdf
Peru,Apurimac,http://repositorio.utea.edu.pe/bitstream/handle/utea/48/Tesis-Evaluaci%C3%B3n%20de%20la%20Cadena%20Agroproductiva%20de%20Palto.pdf?sequence=1&isAllowed=y
Mexico,BajaCalifornia,http://www.registrocdt.cl/registrocdt/www/admin/uploads/docTec/Pavimentos.pdf
ElSalvador,SantaAna,https://www.diputacionavila.es/bops/1993/21-06-1993.pdf
Peru,Tumbes,http://regiontumbes.gob.pe/documentos/Resoluciones/Resoluciones%20Ejec.%20Regionales/2016/DICIEMBRE/Res_Eje_Reg_N00561_30Dic_2016.pdf
Peru,Apurimac,http://repositorio.utn.edu.ec/bitstream/123456789/7135/1/02%20TUR%20050%20TRABAJO%20DE%20GRADO.pdf
Chile,RegiondeMagallanesydelaAntarticaChilena,https://www.bcentral.cl/documents/33528/133451/bcch_archivo_168979_es.pdf
Guatemala,Guatemala,https://dadun.unav.edu/bitstream/10171/53287/1/Redacci%C3%B3n-Apuntes.pdf
Guatemala,Huehuetenango,https://pbi-guatemala.org/fileadmin/user_files/projects/guatemala/files/spanish/PIM_No._113.pdf
ElSalvador,Cabanas,https://www.navarra.es/es/noticias/2020/10/21/desarrollo-rural-pone-en-marcha-una-campana-de-vacunacion-obligatoria-y-gratuita-tras-diagnosticarse-en-el-norte-de-navarra-un-animal-positivo-en-lengua-azul?p_p_id=es_navarra_base_pdf_web_portlet_PdfWebPortlet&p_p_lifecycle=2&p_p_state=normal&p_p_mode=view&p_p_cacheability=cacheLevelPage&_es_navarra_base_pdf_web_portlet_PdfWebPortlet_groupId=48192&p_p_resource_id=exportPdf
ElSalvador,SanMiguel,http://www.cms.sedema.cdmx.gob.mx/storage/app/uploads/public/595/d72/408/595d724082d28953026270.pdf
Guatemala,Guatemala,https://www.valdes.es/documents/51002/3202860/acta+42+de+14+diciembre.pdf/a77f1513-2722-4a86-add5-e6ffc7742283
Guatemala,Jalapa,http://www.legisver.gob.mx/diariodedebates/diariodedebatesLX/enero2006.pdf
Mexico,Morelos,https://www.scout.org/sites/default/files/content_files/KUACHI_SOBRE_RUEDAS.pdf
Chile,RegiondelMaule,https://snifa.sma.gob.cl/General/Descargar/20619026277
Mexico,SanLuisPotosi,https://potdistribucion.cfe.mx/XXVIII%20Procedimientos%20de%20adjudicacin%20directa%20invit/Licitaci%C3%B3n%20P%C3%BAblica%20%20Invitaci%C3%B3n%20Restringida/Convocatoria%20o%20invitaciones%20emitidas/Division%20Golfo%20Centro/CyC%20Divisional/4128CONVOCATORIA9400095482.pdf
Peru,Cajamarca,https://joaquinherreraflores.org/sites/default/files/ebook_70_aniversario_declaracion_universal_de_dd_hh.pdf
Guatemala,ElProgreso,http://sistemas.segeplan.gob.gt/share/SCHE$DISCODE/DEP_PROD/DEP_200_R_017-2017.pdf
Mexico,Tamaulipas,https://www.puertoaltamira.com.mx/upl/sec/Informe_Consolidado_Ver_Publica.pdf
Guatemala,Guatemala,https://www.anacafe.org/uploads/file/8ee92f426ab648318001477e70d0bbe1/Gu%C3%ADa-de-variedades-Anacaf%C3%A9-2020.pdf
Peru,Ica,http://201.217.193.253/labpalma/docs/pdf/resolucion_ica_3766_2007.pdf
Mexico,VeracruzdeIgnaciodelaLlave,http://www.yanga.gob.mx/wp-content/uploads/sites/208/2018/02/REGLAMENTO-DE-LIMPIA-PUBLICA-YANGA.pdf
Mexico,Campeche,http://congresocam.gob.mx/SG/LXIII/GACETAS/PRIMER_ANO_LEGISLATIVO/004_SEGUNDO_PERIODO_RECESO/048_GACETA_26ABRIL2019.pdf
Peru,Callao,http://www.imarpe.gob.pe/imarpe/imagenes/portal/imarpe/P3_CambioClimatico-ext.pdf
Peru,Callao,http://municoncepcion.gob.pe/wp-content/uploads/2017/05/D.S.-133-2013-EF-TUO-Ley-de-Tributacion-Municipal.pdf
ElSalvador,LaUnion,https://www.aop.es/wp-content/uploads/2019/04/DossierAOPbiocombustibles_versionfinal.pdf
Mexico,Durango,https://www.uach.cl/externos/procarbono/pdf/simposio_carbono/31_Navar.PDF
Guatemala,SantaRosa,https://portalweb.cammesa.com/Documentos%20compartidos/Noticias/Res.%20ENRE%20N%C2%B0%20293-2019.pdf
Mexico,Aguascalientes,https://www.researchgate.net/profile/Qartuppi_S_De_Rl_De_Cv/publication/331485192_Crecimiento_urbano_y_patromonios_Santa_Anita_y_Toluquilla_dos_pueblos_en_el_Area_Metropolitana_de_Guadalajara/links/5c7c944b458515831f8129d5/Crecimiento-urbano-y-patromonios-Santa-Anita-y-Toluquilla-dos-pueblos-en-el-Area-Metropolitana-de-Guadalajara.pdf
Peru,Tacna,http://cdn.munialbarracin.gob.pe/media/normativa/2686/2686-2020_acuerdo_de_concejo_n_013_2020_4361c8e1e16420a1.pdf
Peru,Pasco,https://www.mef.gob.pe/contenidos/presu_publ/ppr/reporte_metas_fisicas_052013.pdf
Chile,RegiondeLaAraucania,http://transparencia.integra.cl/transparencia_2015/archivos/documentos/2016/AC_ALBERTO_POHL_EETT_IX_2016_2.pdf
Mexico,Hidalgo,http://michoacan.gob.mx/4informeSAC/pdf/mensaje-4to-informe.pdf
Chile,RegiondeValparaiso,https://www.goredelosrios.cl/centroregional/wp-content/uploads/2016/03/CR-Proceso-y-Estado-Avance-21.12.15.pdf
Mexico,Durango,http://api-transparencia.durangocapital.gob.mx/?action=preview&uid=5c6a5a71cf03e9.31429511&key=2fe548d5ae881ccfbe2be3f5429d7852
Mexico,BajaCaliforniaSur,https://www.cfe.mx/Transparencia/Actas%20de%20Comit%20Transparencia/30%20Trig%C3%A9sima%20Sesi%C3%B3n%2023agosto2016.pdf
Guatemala,SantaRosa,http://www.mercadomodelo.net/c/document_library/get_file?uuid=a4d54460-03e7-4437-b271-f520c19550f6&groupId=42766
Mexico,CoahuiladeZaragoza,https://mimateriaenlinea.unid.edu.mx/dts_cursos_mdl/lic/VEL/HEV/S07/HEV07_Lectura.pdf
Peru,Junin,https://lalineadefuego.files.wordpress.com/2018/09/el-gran-fraude.pdf
Guatemala,Suchitepequez,https://reliefweb.int/sites/reliefweb.int/files/resources/Informe%20Completo_16.pdf
Peru,Piura,http://siar.regionpiura.gob.pe/srcan/files/comunidad_cesar_vallejo/estudios/MAM%C3%8DFEROS.pdf
Mexico,Oaxaca,http://104.209.210.233/gobmx/2018/2do_T/A73/FI_201806/d/E-09-MPA0233-03-16-DGGC.pdf
Mexico,Morelos,https://www.leon.gob.mx/aplicaciones/licitaciones/obrapublica/bases/200701151536060.BASESFEDIRinvitacionsuper%20MORELOS.pdf
Mexico,Campeche,https://www.asf.gob.mx/Trans/Informes/IR2014i/Documentos/Auditorias/2014_1190_a.pdf
Peru,Ica,https://revistas.ucm.es/index.php/LAZA/article/download/LAZA9595220131A/9953
Mexico,Colima,http://www.hacienda.gob.mx/conac/Entidades%20Federativas%20Implementacin/2014/Tercer%20Trimestre/Colima/053_2111_301014t03_08000.pdf
Chile,RegiondelMaule,https://www.camara.cl/sala/verComunicacion.aspx?comuid=28380&formato=pdf
ElSalvador,SanSalvador,https://www.redalyc.org/pdf/4075/407539696006.pdf
Mexico,Guerrero,http://www.tribunalcontenciosobc.org/VERSIONES%20PUBLICAS/V_salas/sent_segunda/sent_pub_segunda/segunda2013/agosto/sent/S-37-2013%20SS.pdf
Mexico,Guerrero,"http://h-periodico.hidalgo.gob.mx/pod/services/visualiza.php?doc=1997_jul_07_ord0_27&format=pdf&subfolder=&page=[*,0]"
Mexico,MichoacandeOcampo,http://www.cndh.org.mx/sites/all/doc/programas/mujer/10_InformesEspeciales/10.6/10.6.pdf
Peru,Moquegua,https://arquivofee.rs.gov.br/sitefee/download/ensaios/ensaios_fee_26_2.pdf
Peru,Puno,https://www.eldial.com/nuevo/boletin/2016/BO160401.pdf
Mexico,BajaCalifornia,http://revistasinvestigacion.lasalle.mx/index.php/recein/article/download/160/102/
Mexico,Colima,http://www.congresochihuahua2.gob.mx/biblioteca/iniciativas/archivosIniciativas/7340.pdf
Chile,RegiondeCoquimbo,http://www.inia.cl/recursosgeneticos/descargas/Ecofisiologia_semillas_cap5.pdf
Peru,LaLibertad,http://www.ceplalibertad.org.pe/web/attachments/article/359/Ordenanza%20Regional%20Nro.%20003-2012-GR-llCR.pdf
Peru,Lima,http://repositorio.unasam.edu.pe/bitstream/handle/UNASAM/2741/T033_46810720_T.pdf?sequence=1&isAllowed=y
Peru,Cusco,https://www.bn.com.pe/transparenciabn/contrataciones-publicas/2018/penalidades-2018.pdf
Peru,Ancash,https://www.redalyc.org/pdf/1950/195042257014.pdf
Guatemala,Izabal,http://168.234.106.70/library/images/9/92/FODECYT_2009.49.pdf
Chile,RegiondelMaule,http://repositoriodigital.ucsc.cl/bitstream/handle/25022009/993/Patricio%20Ram%C3%ADrez%20Calb%C3%BAn.pdf?sequence=1
Mexico,Campeche,"http://www3.diputados.gob.mx/camara/content/download/237328/659616/file/El%20corredor%20Biol%C3%B3gico%20Mesoamericano,%20Mtro.%20Pedro%20%20%C3%81lvarez%20Icaza,%2023%20de%20JUNIO%202010.pdf"
Mexico,Hidalgo,http://192.188.52.94:8080/bitstream/3317/4334/1/T-UCSG-PRE-ESP-IAV-146.pdf
Peru,Ayacucho,http://www.inia.uy/Publicaciones/Documentos%20compartidos/18429230710110412.pdf
ElSalvador,vacio,http://www.calvase.com.uy/sites/default/files/inia-forrajeras-2014-periodo-2013.pdf
Chile,RegiondelMaule,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-2_09-JUN-2005&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=238993.2005-06-09.0.0%23
Mexico,Sonora,https://www.redalyc.org/pdf/619/61949530021.pdf
Chile,RegiondeAtacama,http://www.juniordelagua.cl/doc/005-2.pdf
Mexico,Sonora,ftp://148.225.34.1/PUBLICO/04_INGENIERIA.CIVIL/2015-2+Urbanizaci%F3n/HMO+PMD-2014/Documentos/consulta_antecedentes.pdf
ElSalvador,LaLibertad,https://www.habitatyvivienda.gob.ec/wp-content/uploads/downloads/2016/08/Acuerdo-Ministerial-No-0029-16-Normas-Tecnicas-Nacionales-para-el-Catastro-de-Bienes-Inmuebles-Urbanos-Rurales-y-Avaluos-de-Bienes-Operacion-y-Calculo-de-Tarifas-de-la-Dinac.pdf
Peru,Arequipa,https://core.ac.uk/download/pdf/233005286.pdf
Mexico,Morelos,https://www.cima.aserca.gob.mx/work/models/cima/pdf/cadena/2019/Reporte_mercado_aguacate_070419.pdf
Peru,Lima,https://www.serfor.gob.pe/wp-content/uploads/2018/07/PRONATURALEZA.pdf
Chile,RegiondeNuble,http://www.municipalidaddeportezuelo.cl/CuentaPublica2019/CUENTAPUBLICA2019.pdf
Mexico,Nayarit,http://www.utdelacosta.edu.mx/transparencia/pdf/AdjudicacionActaFalloServicioLimpieza2019.pdf
Mexico,Oaxaca,http://www.saludoax-admon.com/intranet/circulares/2020/junio/050.pdf
ElSalvador,vacio,http://www.juntaex.es/filescms/con03/uploaded_files/Noticias/09-02-16.DOC.ANEXO_A_LA_NOTA_DEL_REGEPA.pdf
Guatemala,SanMarcos,http://www.actiweb.es/separatasadicionales/archivo10.pdf
Peru,Cusco,http://www.foncodes.gob.pe/portal/index.php/convocatorias/unidades-territoriales/convocatorias-haku-winay-noa-jayatai/haku-winay-noa-jayatai-2020/category/7418-convocatoria-n-21-2020-ut-cusco-nec-ccatcca-adquisicion-bienes-listones-de-madera?download=27753:aviso-de-convocatoria
ElSalvador,Chalatenango,https://iij.ucr.ac.cr/wp-content/uploads/bsk-pdf-manager/2017/06/Derechos-de-los-ni%C3%B1os-la-regulacion-internacional-y-su-injerencia.pdf
Mexico,Tabasco,https://www.finanzaspublicas.hacienda.gob.mx/work/models/Finanzas_Publicas/docs/paquete_economico/lif/lif_2003.pdf
Peru,Junin,https://sam.edu.pe/images/documento/2019/11.pdf
Chile,RegiondeMagallanesydelaAntarticaChilena,http://www.epaustral.cl/wp-content/uploads/2019/04/Memoria-2018.pdf
Guatemala,Quiche,http://documents1.worldbank.org/curated/en/893041468270640953/pdf/IPP6360V30SPAN00Box385460B00PUBLIC0.pdf
Peru,MadredeDios,http://revistas.iiap.gob.pe/index.php/foliaamazonica/article/download/53/102/
Mexico,Colima,http://apps1.semarnat.gob.mx/dgiraDocs/documentos/jal/estudios/2019/14JA2019E0079.pdf
ElSalvador,SantaAna,https://www.dipucordoba.es/archivo/bop/files/1901/04/19010419_092.pdf
Chile,RegiondeAtacama,https://bibliotecadigital.infor.cl/bitstream/handle/20.500.12220/21383/31916.pdf?sequence=1&isAllowed=y
ElSalvador,Cabanas,https://www.usc.es/export9/sites/webinstitucional/gl/servizos/sxopra/memorias_graos_USC/Quimica.pdf
Guatemala,Quetzaltenango,http://biblio3.url.edu.gt/Tesario/2014/07/01/Arreaga-Sayda.pdf
Mexico,Chihuahua,http://www.stacatarina.gob.mx/t/seguridad//PERCONCIFEB2018/G12022018SERVICIODETRANSPORTEINTERNACIONALYLOCALSADECV.pdf
Mexico,BajaCaliforniaSur,"https://potdistribucion.cfe.mx/IX%20Gastos%20de%20representacin%20y%20viticos/Informe%20de%20la%20comisi%C3%B3n%20o%20encargo%20encomendado%20(actividades,%20resultados,%20y%20conclusiones)/Division%20BAJA%20CALIFORNIA/Z%20Constituci%C3%B3n/INFORME%20ACT%2090001225.pdf"
Guatemala,Guatemala,https://www.oirsa.org/contenido/2018/Sanidad_Vegetal/Acta%20XXV%20Reunion%20Extraordinaria%20Oct%202016.PDF
ElSalvador,LaPaz,http://www7.quito.gob.ec/mdmq_ordenanzas/Ordenanzas/ORDENANZAS%20MUNICIPALES%202013/ORDM%200414%20-%20COOP.%20DE%20VIVIENDA%20RURAL%20LA%20ALBORADA%20DE%20LA%20PAZ-ASENTAMIENTO.pdf
ElSalvador,Morazan,https://dhsprogram.com/pubs/pdf/FR274/FR274.pdf
Peru,Ica,http://www.agroica.gob.pe/sites/default/files/Resoluciones.pdf
Peru,Ancash,http://www.congreso.gob.pe/Docs/comisiones2018/PueblosAndinosEcologia/files/predictamen_humedales_de_villa_mar%C3%8Da.pdf
Guatemala,Jalapa,http://www.invivienda.gob.mx/Portals/0/2018/FRACCI%C3%93N%20XXVIII/AD-POR%20EXCEPCI%C3%93N%20DE%20LEY/CONTRATO.PDF
Mexico,Chiapas,http://publico.senasica.gob.mx/includes/asp/download.asp?IdDocumento=30527&IdUrl=82643&objeto=P%E1gina&IdObjetoBase=6030&down=true
Mexico,Queretaro,https://derecho.uaq.mx/docs/TUTORIAS/Guiaestudiante.pdf
Peru,Lima,https://busquedas.elperuano.pe/download/url/aprueban-constitucion-de-la-mancomunidad-municipal-de-la-cu-ordenanza-n-111-mpc-908203-1
Mexico,NuevoLeon,https://www.conafe.gob.mx/transparencia1/libro-blanco/2-anexos-edu-inicial/anexo58/Contrato-CONAFE%20156-2008.pdf
ElSalvador,Chalatenango,http://www.cnr.gob.sv/documentos/rc/julio_agosto_2011/Carteles%20de%20Matr%C3%ADculas%201a%20vez%20julio-agosto.pdf
Peru,Loreto,http://www.gporellana.gob.ec/wp-content/uploads/2015/03/DICIEMBRE-2015.pdf
Peru,Callao,http://tesis.pucp.edu.pe/repositorio/bitstream/handle/20.500.12404/5456/ALVAREZ_PONCE_VICTOR_MAR_TSUNAMIS.pdf?sequence=1&isAllowed=y
Mexico,Yucatan,https://www.beneficenciapublicayucatan.mx/wp-content/uploads/2020/07/1T_2020_Disciplina-Financiera.pdf
Peru,Amazonas,http://repositorio.uasb.edu.ec/bitstream/10644/7454/1/T3251-MRI-Tica-Necesidad.pdf
Mexico,Puebla,http://coltlax.edu.mx/sintegral/pagina/revista/pdf/17-18/17-18.pdf
Chile,RegiondeLaAraucania,http://www.padrelascasas.cl/transparencia/15_otros_antecedentes/actas_ordinarias/ACTA%20CONCEJO%20N90%20DEL%2009.06.15.pdf
Peru,Apurimac,https://www.essalud.gob.pe/downloads/memorias/memoria2008.pdf
Peru,MadredeDios,http://www.muniinambari.gob.pe/wp-content/uploads/2016/02/ORDENANZA-MUNICIPAL-001-2016.pdf
Peru,Arequipa,http://tesis.pucp.edu.pe/repositorio/bitstream/handle/20.500.12404/11867/P%C3%A9rez%20D%C3%ADaz_Romero%20Aroni_Valderrama%20Segura_An%C3%A1lisis_formaci%C3%B3n_equipos1.pdf?sequence=1&isAllowed=y
Peru,Loreto,https://www.oei.es/historico/quipu/peru/per21.pdf
Peru,Huanuco,http://45.5.58.91/regulations/2019/106/106000000112019_1591891346.pdf
Peru,Amazonas,http://www.otca-oficial.info/assets/documents/20170223/8ef9fc998666eec46654696fdfb313e8.pdf
Mexico,Puebla,http://doe.gobex.es/pdfs/doe/1999/950o/99081358.pdf
Guatemala,Guatemala,https://www.asorech.org.gt/images/cv/ASORECHcurriculum.pdf
ElSalvador,vacio,https://boc.cantabria.es/boces/verAnuncioAction.do?idAnuBlob=150189
ElSalvador,LaPaz,http://horizon.documentation.ird.fr/exl-doc/pleins_textes/divers18-02/010043269.pdf
Peru,Tacna,http://www.subpesca.cl/fipa/613/articles-88979_informe_final.pdf
Peru,Cajamarca,https://www.ibague.gov.co/portal/admin/archivos/publicaciones/2016/14024-PLA-20160502.pdf
ElSalvador,LaUnion,https://www.uaeh.edu.mx/investigacion/productos/4778/maquinaria_agricola.pdf
Chile,RegiondelBiobio,http://www.municipalidadantuco.cl/wp-content/uploads/2015/02/tec-prod-antuco-biobio.pdf
Mexico,Durango,https://contextodedurango.com.mx/hemeroteca/2020/julio/13072020.pdf
Peru,Piura,http://drem.regionpiura.gob.pe/documentos/resoluciones/phplwEQmV-30.pdf
Peru,Puno,http://www.drepuno.gob.pe/web/archivos/imagenInstitucional/CAS%20026%20COORDINADORES%20LOCALES%20UGEL.pdf
ElSalvador,vacio,http://www.elsindic.com/Resoluciones/10083483.pdf
Mexico,Sinaloa,https://www.eldiariodesonora.com.mx/diarioson/archivo/20012020/pdf/1a20012020.pdf
Guatemala,Guatemala,http://bibliotecafepai.fepai.org.ar/Libros/ecoepisteme/LibroEcoepisteme-2016.pdf
Mexico,Sonora,http://archivo.nogales-sonora.gob.mx/transparencia/23/Codigo%20Penal%20Sonora.pdf
Peru,Lima,http://repositorio.ana.gob.pe/bitstream/handle/20.500.12543/4142/ANA0002582.pdf?sequence=1&isAllowed=y
Chile,RegiondeNuble,http://www.csamore.cl/TE_2020/MATSM20E3M.pdf
ElSalvador,Cuscatlan,http://www.observatoriolegislativo.org.sv/historico/images/doc/var/www/html/observatoriolegislativo.org.sv/boletines/bol_96_OL.pdf
Chile,RegiondeValparaiso,http://www.subpesca.cl/portal/615/articles-102655_documento.pdf
Mexico,Sonora,https://itson.mx/micrositios/transparencia/Ley%20Anterior/Art%C3%ADculo%2014/19.%20XVIII%20Las%20contrataciones/2016/08.%20Cuarto%20Trimestre%20de%20Obras%2005-01-2017.pdf
Guatemala,Chimaltenango,https://www.alianmisar.org/userfiles/Nota%20recibida%20por%20Gobernador%20de%20Chimaltenango.pdf
ElSalvador,Morazan,http://www.pgr.gob.ni/PDF/2020/GACETA/julio/GACETA_21_07_2020.pdf
Peru,Ica,https://argeliavalledelcauca.micolombiadigital.gov.co/sites/argeliavalledelcauca/content/files/000207/10302_circular-002-agricultura.pdf
ElSalvador,Morazan,https://reliefweb.int/sites/reliefweb.int/files/resources/Reporte%20de%20Situaci%C3%B3n%20COVID19%20Honduras%20N.6.pdf
Chile,RegiondeMagallanesydelaAntarticaChilena,http://www.senado.cl/site/presupuesto/2016/cumplimiento/Otras%20Leyes%202016/Ley%20N%C2%B0%2020.378%20Subsidio%20al%20Transporte%202012/ORD.%205030%20Transportes%20%20Ley%2020.378%201%C2%B0%20Trim.%202016/CTR/Reg12_CTR_1493DEX_2016_INTMagallanes.PDF
Mexico,Aguascalientes,http://201.147.98.8/dofdia/2019/nov19/pdf/29nov19_avi.pdf
Mexico,Aguascalientes,https://repositorio.tec.mx/bitstream/handle/11285/574097/DocsTec_7133.pdf?sequence=1&isAllowed=y
Peru,Callao,http://www.midis.gob.pe/fed/images/documentos/FASE3-CAD-CALLAO.pdf
Peru,Ica,https://www.mincit.gov.co/temas-interes/reglamentos-tecnicos/instituto-colombiano-agropecuario-ica/resolucion-40207-de-2018.aspx
Guatemala,SantaRosa,http://www.colnutricionistaslp.com.ar/wp-content/uploads/2013/03/Ley-N%C2%BA-2197-Creaci%C3%B3n-Colegio-Bol.-Of.-2650.pdf
Mexico,Aguascalientes,https://normas.cndh.org.mx/Documentos/Aguascalientes/Ley_AASE_Ags.pdf
Mexico,Sinaloa,https://media.transparencia.sinaloa.gob.mx/uploads/files/145/POE-13-04-2018-047.pdf
Chile,RegiondeAtacama,http://repositorio.uchile.cl/bitstream/handle/2250/113067/de-nudman_v.pdf?sequence=1
Mexico,DistritoFederal,https://sedema.cdmx.gob.mx/storage/app/uploads/public/577/287/ac1/577287ac10b47798374062.pdf
Peru,Arequipa,http://documentos.munisachaca.gob.pe/ordenanzas/2012/OM-007-2012-MDS.pdf
Peru,Callao,https://hera.ugr.es/tesisugr/25634367.pdf
Guatemala,Chiquimula,http://www1.ucol.mx/hemeroteca/pdfs/070210.pdf
Guatemala,Peten,http://repositorio.lamolina.edu.pe/bitstream/handle/UNALM/1645/K01.L2-T.pdf?sequence=1&isAllowed=y
Peru,Amazonas,http://repositorio.lamolina.edu.pe/bitstream/handle/UNALM/2625/D50-P5-T.pdf?sequence=3&isAllowed=y
ElSalvador,SantaAna,http://www7.quito.gob.ec/mdmq_ordenanzas/Administraci%C3%B3n%202019-2023/Ordenanzas/2020/ORD-094-2020-AHC-SANTA%20ANA%20ALTA.pdf
Peru,Ica,https://idbinvest.org/en/download/2701
Chile,RegiondeAricayParinacota,https://transparencia.municipalidaddearica.cl/uploads/file/LEY20285/Actas_Concejo/Actas_2015/Act-ses-ord-10.pdf
Guatemala,Escuintla,http://www.ordenjuridico.gob.mx/Documentos/Federal/pdf/wo90880.pdf
Mexico,Hidalgo,http://www.cre.gob.mx/documento/1104.pdf
Peru,Callao,https://revistasonline.inap.es/index.php/DA/issue/download/718/58
Guatemala,Peten,http://porsanlucarsisepuede.org/wp-content/uploads/2015/05/Propuestas-colectivos-ecologistas-Sanl%C3%BAcar-2015.pdf
ElSalvador,LaUnion,http://www.andacollo.gob.ar/wp-content/uploads//Digesto/Ordenanza%20N%C2%B0%202550-18.pdf
Mexico,Guanajuato,http://www.bio-nica.info/Biblioteca/Jouravlev2003RecursosHidricos.pdf
Mexico,Morelos,http://www.periodicooficial.morelos.gob.mx/periodicos/2019/5717.pdf
Mexico,Nayarit,https://www.copladenay.gob.mx/ds/juridico/40%20ESTUFAS%20CUASTECOMATE.pdf
Peru,Ayacucho,http://www2.osinergmin.gob.pe/GRT/Procesos-Regulatorios/VAD-2019-2023/11-Recursos-Reconsideracion/Adinelsa/Tram_009597_Adinelsa_Recurso.PDF
Mexico,Chiapas,https://hugepdf.com/download/alojamiento-freelistit_pdf
ElSalvador,LaUnion,http://www.ccoo.es/e94c4c09de308dc63b8fbec1587c741f000001.pdf
Peru,SanMartin,http://www.sedapal.com.pe/Contenido/licitaciones/LP%200005-2016-SEDAPAL%20OBRA%20HAYA%20DE%20LA%20TORRE/LP%200005-2016-SEDAPAL%20Obra%20Victor%20Raul%20Haya%20de%20la%20Torre/10%20Doc%20de%20Libre%20Disp%20de%20Terrenos/1%20Estructuras/P%20569A/P%20569A.pdf
Peru,Arequipa,http://awsassets.panda.org/downloads/madera_corredor_sur_peruano.pdf
Mexico,SanLuisPotosi,http://ceepacslp.org.mx/ceepac/uploads2/files/CONVENIO%20COLABORACION%20DERECHOS%20HUMANOS.pdf
Guatemala,Retalhuleu,http://biblio3.url.edu.gt/Tesario/2013/06/14/Perez-Rudy.pdf
Mexico,Guanajuato,http://amcdpe.org/wp-content/uploads/2016/04/PROGRAMA_IBERO_2016.pdf
Mexico,Chiapas,http://infosen.senado.gob.mx/CCTP/RESPUESTAS/2019-10-30/CP2R1A_1706_SEGOB_ANIMALES_EXTINCION.pdf
ElSalvador,Cabanas,https://whc.unesco.org/document/106363
Peru,Amazonas,https://www.barrancabermeja.gov.co/sites/default/files/opendata/3.1._diagnostico_general.pdf
Mexico,Guanajuato,https://www.tjagto.gob.mx/wp-content/uploads/2019/06/REVISTA-JUSTICIA-ADMINISTRATIVA-HOY-OCT18-MAY19_.pdf
Mexico,Morelos,https://transparencia-jal.movimientociudadano.mx/sites/default/files/jose_francisco_romero_hernandez_25-04-2017.pdf_2.pdf
Guatemala,Chimaltenango,https://www.dipujaen.es/export/files/transparencia/memoria/memoria_diputacion_2017.pdf
Mexico,Durango,http://www.bizkaia21.eus/fitxategiak/09/bizkaia21/Saber/SPA_3_Ahorro%20de%20energia.pdf
Mexico,EstadodeMexico,https://www.uv.mx/personal/avillagomez/files/2012/01/Pobreza-Alimentaria-UVeracruz.pdf
